ID	Esp	Incert	Dist	Haut	Diam	Classe	Brout	Fleche	Arbre
49	ERR	Non	95	90	0	NB	2	Broutee	Vivant
49	ERR	Non	95	90	0	C	1	Broutee	Vivant
49	OSV	Non	32	44	0	NB	2	Intacte	Vivant
49	OSV	Non	77	32	0	NB	2	Intacte	Vivant
49	PIB	Non	83	25	0	NB0	3	Intacte	Vivant
49	ERR	Non	84	20	0	NB0	1	Intacte	Vivant
49	CHR	Non	58	30	0	NB0	1	Intacte	Vivant
49	ERR	Non	70	36	0	NB0	1	Intacte	Vivant
49	ERR	Non	70	36	0	NB	1	Intacte	Vivant
49	ERR	Non	70	36	0	C	1	Intacte	Vivant
49	OSV	Non	66	56	0	NB0	1	Broutee	Vivant
49	OSV	Non	66	56	0	NB	3	Broutee	Vivant
49	OSV	Non	66	56	0	C	1	Broutee	Vivant
49	OSV	Non	64	51	0	NB	9	Broutee	Vivant
49	OSV	Non	64	51	0	C	1	Broutee	Vivant
49	OSV	Non	69	58	0	NB0	1	Intacte	Vivant
49	OSV	Non	69	58	0	NB	8	Intacte	Vivant
49	OSV	Non	60	28	0	NB0	4	Intacte	Vivant
49	OSV	Non	60	28	0	NB	2	Intacte	Vivant
49	CHR	Non	53	30	0	NB0	1	Intacte	Vivant
49	CHR	Non	53	30	0	NB	2	Intacte	Vivant
49	NOL	Non	39	43	0	NB	1	Intacte	Vivant
49	NOL	Non	77	15	0	NB0	1	Intacte	Vivant
49	NOL	Non	93	161	1	NB	5	Intacte	Vivant
49	NOL	Non	93	161	1	C	1	Intacte	Vivant
49	NOL	Non	90	65	0	NB	1	Broutee	Vivant
49	NOL	Non	90	65	0	C	3	Broutee	Vivant
49	NOL	Non	92	70	0	NB	5	Intacte	Vivant
49	NOL	Non	82	112	0	NB	6	Broutee	Vivant
49	NOL	Non	82	112	0	C	3	Broutee	Vivant
50	PIB	Non	0	33	0	NB0	5	Intacte	Vivant
50	PIB	Non	0	33	0	NB	5	Intacte	Vivant
50	VAC	Non	26	13	0	NB0	3	Intacte	Vivant
50	ERR	Non	46	15	0	NB0	1	Intacte	Vivant
50	VAC	Non	83	27	0	NB	1	Intacte	Vivant
50	VAC	Non	89	49	0	NB	13	Intacte	Vivant
50	ERR	Non	93	27	0	NB	1	Intacte	Vivant
50	NOL	Non	95	100	0	C	5	Broutee	Mutile
50	CHR	Non	113	44	0	NB	1	Intacte	Vivant
50	CHR	Non	40	52	0	NB	2	Intacte	Vivant
50	VAC	Non	81	27	0	NB	1	Intacte	Vivant
50	VAC	Non	66	14	0	NB0	2	Intacte	Vivant
50	VAC	Non	75	25	0	NB0	4	Intacte	Vivant
50	NOL	Non	108	159	1	NB	8	Intacte	Vivant
50	NOL	Non	104	83	0	NB	3	Broutee	Vivant
50	NOL	Non	104	83	0	C	3	Broutee	Vivant
50	ERR	Non	58	38	0	NB0	1	Intacte	Vivant
50	ERR	Non	58	38	0	NB	1	Intacte	Vivant
50	CHR	Non	112	38	0	NB	2	Intacte	Vivant
50	VAC	Non	97	27	0	NB0	2	Intacte	Vivant
50	VAC	Non	97	27	0	NB	2	Intacte	Vivant
50	CHR	Non	82	36	0	NB0	1	Intacte	Vivant
50	CHR	Non	82	36	0	NB	1	Intacte	Vivant
50	ERR	Non	75	44	0	NB0	2	Intacte	Vivant
50	ERR	Non	75	44	0	NB	1	Intacte	Vivant
50	PIB	Non	18	36	0	NB0	1	Intacte	Vivant
50	PIB	Non	18	36	0	NB	13	Intacte	Vivant
50	VAC	Non	47	25	0	NB0	5	Intacte	Vivant
50	PIB	Non	64	28	0	NB0	11	Intacte	Vivant
50	PIB	Non	64	28	0	NB	3	Intacte	Vivant
50	PIB	Non	72	23	0	NB0	3	Intacte	Vivant
50	ERR	Non	89	24	0	NB0	2	Intacte	Vivant
50	NOL	Non	73	115	0	NB	4	Cassee	Vivant
50	PIB	Non	89	11	0	NB0	1	Intacte	Vivant
50	VAC	Non	96	27	0	NB	1	Intacte	Vivant
50	VAC	Non	95	12	0	NB0	1	Intacte	Vivant
50	ERR	Non	62	41	0	NB	1	Intacte	Vivant
50	PIB	Non	79	29	0	NB0	2	Intacte	Vivant
50	PIB	Non	79	29	0	NB	1	Intacte	Vivant
50	ERR	Non	78	13	0	NB0	2	Intacte	Vivant
50	CHR	Non	90	57	0	NB	4	Intacte	Mutile
50	CHR	Non	90	57	0	C	3	Intacte	Mutile
50	PIB	Non	60	41	0	NB0	3	Intacte	Vivant
50	PIB	Non	60	41	0	NB	3	Intacte	Vivant
50	PIB	Non	107	19	0	NB0	3	Intacte	Vivant
50	VAC	Non	52	30	0	NB0	1	Intacte	Vivant
50	VAC	Non	52	30	0	NB	5	Intacte	Vivant
50	ERR	Non	61	18	0	NB0	1	Intacte	Vivant
50	CHR	Non	52	29	0	NB0	1	Intacte	Vivant
50	CHR	Non	52	29	0	NB	3	Intacte	Vivant
50	NOL	Non	91	151	1	NB	14	Intacte	Vivant
50	PIB	Non	91	11	0	NB0	1	Intacte	Vivant
50	PIB	Non	100	12	0	NB0	2	Intacte	Vivant
50	NOL	Non	73	45	0	NB	2	Broutee	Vivant
50	NOL	Non	73	45	0	C	1	Broutee	Vivant
50	VAC	Non	71	34	0	NB	7	Intacte	Vivant
50	VAC	Non	93	23	0	NB	2	Intacte	Vivant
50	ERR	Non	66	65	0	C	1	Broutee	Mutile
50	NOL	Non	79	33	0	NB	1	Intacte	Vivant
50	CHR	Non	14	90	0	C	1	Broutee	Mutile
50	ERR	Non	77	15	0	NB0	1	Intacte	Vivant
50	VAC	Non	86	19	0	NB0	3	Intacte	Vivant
50	VAC	Non	61	32	0	NB	4	Intacte	Vivant
50	VAC	Non	31	15	0	NB0	1	Intacte	Vivant
50	VAC	Non	29	18	0	NB0	2	Intacte	Vivant
50	VAC	Non	59	33	0	NB0	2	Intacte	Vivant
50	VAC	Non	59	33	0	NB	9	Intacte	Vivant
50	ERR	Non	84	42	0	NB	1	Intacte	Vivant
50	VAC	Non	80	43	0	NB0	4	Intacte	Vivant
50	VAC	Non	80	43	0	NB	2	Intacte	Vivant
50	ERR	Non	93	42	0	NB	2	Intacte	Vivant
50	CHR	Non	87	70	0	C	4	Broutee	Mutile
50	CHR	Non	87	70	0	NB	2	Broutee	Mutile
50	VAC	Non	92	30	0	NB0	2	Intacte	Vivant
50	VAC	Non	92	30	0	NB	1	Intacte	Vivant
50	PIB	Non	57	25	0	NB0	8	Intacte	Vivant
50	ERR	Non	26	22	0	NB0	1	Intacte	Vivant
50	VAC	Non	41	23	0	NB0	6	Intacte	Vivant
50	PIB	Non	113	25	0	NB0	6	Intacte	Vivant
50	VAC	Non	99	25	0	NB0	7	Intacte	Vivant
50	VAC	Non	61	24	0	NB0	1	Intacte	Vivant
50	CHR	Non	97	47	0	NB	6	Intacte	Vivant
37	PIB	Non	0	36	0	NB0	4	Intacte	Vivant
37	PIB	Non	0	36	0	NB	6	Intacte	Vivant
37	HEG	Non	28	160	1	NB	21	Intacte	Mutile
37	HEG	Non	28	160	1	C	5	Intacte	Mutile
37	ERS	Non	104	35	0	NB0	1	Intacte	Vivant
37	ERS	Non	104	35	0	NB	2	Intacte	Vivant
37	ERS	Non	39	20	0	NB0	1	Intacte	Vivant
37	ERS	Non	112	40	0	NB0	1	Intacte	Vivant
37	ERS	Non	112	40	0	NB	3	Intacte	Vivant
37	HEG	Non	24	67	0	NB	3	Intacte	Vivant
37	ERR	Non	48	20	0	NB0	1	Intacte	Vivant
37	ERR	Non	97	100	0	NB	1	Broutee	Mutile
37	ERR	Non	97	100	0	C	4	Broutee	Mutile
37	ERR	Non	97	195	3	NB	9	Intacte	Vivant
37	ERR	Non	97	195	3	C	9	Intacte	Vivant
37	ERS	Non	38	85	0	NB	1	Broutee	Mutile
37	ERS	Non	38	85	0	C	4	Broutee	Mutile
37	ERR	Non	83	119	0	NB	2	Broutee	Mutile
37	ERR	Non	83	119	0	C	3	Broutee	Mutile
37	ERR	Non	86	148	1	C	5	Intacte	Mutile
37	ERS	Non	113	502	11	NB	0	Intacte	Vivant
37	HEG	Non	113	49	0	NB0	1	Intacte	Vivant
37	HEG	Non	113	49	0	NB	4	Intacte	Vivant
37	HEG	Non	88	224	1	NB0	1	NA	NA
37	HEG	Non	88	224	1	NB	26	NA	NA
37	HEG	Non	88	224	1	C	10	NA	NA
37	COV	Non	70	22	0	NB0	4	Intacte	Vivant
37	COV	Non	72	33	0	NB0	1	Intacte	Vivant
37	COV	Non	65	20	0	NB0	2	Intacte	Vivant
37	COV	Non	45	15	0	NB0	5	Intacte	Vivant
37	ERS	Non	36	21	0	NB0	1	Intacte	Vivant
37	NOL	Non	101	60	0	NB	4	Intacte	Vivant
37	NOL	Non	97	67	0	NB0	2	Broutee	Vivant
37	NOL	Non	97	67	0	C	2	Broutee	Vivant
37	COV	Non	88	19	0	NB0	1	Intacte	Vivant
37	NOL	Non	108	70	0	NB	3	Broutee	Mutile
37	NOL	Non	108	70	0	C	2	Broutee	Mutile
37	NOL	Non	108	73	0	NB	2	Broutee	Mutile
37	NOL	Non	108	73	0	C	5	Broutee	Mutile
37	HEG	Non	82	126	0	NB0	9	Broutee	Vivant
37	HEG	Non	82	126	0	C	4	Broutee	Vivant
37	HEG	Non	64	182	0	NB	1	Intacte	Mutile
37	HEG	Non	64	182	0	C	16	Intacte	Mutile
37	NOL	Non	47	46	0	NB	1	Intacte	Vivant
37	HEG	Non	96	116	0	C	4	Broutee	Mutile
37	CHsp	Non	92	59	0	NB	5	Intacte	Vivant
37	CHsp	Non	106	29	0	NB0	1	Intacte	Vivant
37	CHsp	Non	106	29	0	NB	3	Intacte	Vivant
37	ERS	Non	60	44	0	NB	1	Intacte	Vivant
37	ERS	Non	92	52	0	NB	5	Intacte	Vivant
37	HEG	Non	99	20	0	NB0	1	Intacte	Vivant
37	ERS	Non	92	39	0	NB	2	Intacte	Vivant
37	NOL	Non	48	18	0	NB0	2	Intacte	Vivant
37	ERS	Non	84	173	1	NB0	5	Intacte	Mutile
37	ERS	Non	84	173	1	C	10	Intacte	Mutile
37	ERS	Non	96	171	1	NB	5	Intacte	Vivant
37	ERS	Non	96	171	1	C	7	Intacte	Vivant
37	ERS	Non	104	228	2	C	4	Intacte	Vivant
37	ERS	Non	104	228	2	NB	10	Intacte	Vivant
37	HEG	Non	80	246	1	NB	13	Intacte	Vivant
37	HEG	Non	80	246	1	C	15	Intacte	Vivant
37	NOL	Non	87	84	0	NB	5	Intacte	Vivant
37	NOL	Non	87	84	0	C	2	Intacte	Vivant
37	NOL	Non	112	104	0	C	5	Broutee	Mutile
37	NOL	Non	112	104	0	NB	1	Broutee	Mutile
37	ERS	Non	111	69	0	C	3	Broutee	Bmort
37	HEG	Non	81	54	0	NB0	1	Intacte	Vivant
37	HEG	Non	81	54	0	NB	6	Intacte	Vivant
37	ERS	Non	59	45	0	NB	1	Intacte	Vivant
37	NOL	Non	79	79	0	NB	5	Intacte	Vivant
37	NOL	Non	79	79	0	C	1	Intacte	Vivant
37	HEG	Non	109	130	1	NB	19	Broutee	Mutile
37	HEG	Non	109	130	1	C	4	Broutee	Mutile
37	ERS	Non	62	45	0	NB	1	Intacte	Vivant
37	NOL	Non	65	76	0	NB	4	Intacte	Vivant
37	HEG	Non	63	52	0	NB	6	Intacte	Vivant
37	COV	Non	111	30	0	NB0	4	Intacte	Vivant
37	COV	Non	111	30	0	NB	2	Intacte	Vivant
37	ERR	Non	112	35	0	NB0	1	Intacte	Vivant
37	ERR	Non	112	35	0	NB	1	Intacte	Vivant
37	HEG	Non	30	155	1	NB	20	Intacte	Mutile
37	HEG	Non	30	155	1	C	16	Intacte	Mutile
38	PIB	Non	0	50	0	NB0	6	Broutee	Mutile
38	PIB	Non	0	50	0	NB	27	Broutee	Mutile
38	PIB	Non	0	50	0	C	3	Broutee	Mutile
38	HEG	Non	52	207	1	NB0	4	Intacte	Mutile
38	HEG	Non	52	207	1	NB	66	Intacte	Mutile
38	HEG	Non	52	207	1	C	18	Intacte	Mutile
38	PIB	Non	100	28	0	NB0	1	Broutee	Mutile
38	PIB	Non	100	28	0	NB	1	Broutee	Mutile
38	PIB	Non	100	28	0	C	1	Broutee	Mutile
38	NOL	Non	87	30	0	NB0	9	Intacte	Vivant
38	NOL	Non	87	30	0	NB	1	Intacte	Vivant
38	ERR	Non	95	15	0	NB0	1	Intacte	Vivant
38	HEG	Non	100	89	0	NB	4	Broutee	Mutile
38	HEG	Non	100	89	0	C	7	Broutee	Mutile
38	DIM	Non	72	24	0	C0	4	Broutee	Mutile
38	DIM	Non	83	15	0	C0	3	Broutee	Mutile
38	PIB	Non	97	58	0	NB	4	Intacte	Vivant
38	ERR	Non	109	8	0	NB0	1	Intacte	Vivant
38	HEG	Non	111	11	0	NB0	1	Intacte	Vivant
38	ERE	Non	77	16	0	NB0	1	Intacte	Vivant
38	HEG	Non	82	309	2	NB0	36	Intacte	Vivant
38	HEG	Non	82	309	2	C0	1	Intacte	Vivant
38	HEG	Non	82	309	2	NB	81	Intacte	Vivant
38	HEG	Non	82	309	2	C	12	Intacte	Vivant
38	HEG	Non	70	10	0	NB0	1	Intacte	Vivant
38	ERR	Non	93	8	0	NB0	1	Intacte	Vivant
38	PEF	Non	91	317	3	NB	17	Intacte	Vivant
38	HEG	Non	65	25	0	NB0	1	Intacte	Vivant
38	ERR	Non	110	13	0	NB0	1	Intacte	Vivant
38	ERR	Non	100	19	0	NB0	2	Intacte	Vivant
39	PIB	Non	0	NA	NA	NB0	1	Intacte	Vivant
39	PIB	Non	0	NA	NA	NB	4	Intacte	Vivant
39	ERR	Non	59	79	0	NB	3	Intacte	Mutile
39	NOL	Non	87	90	0	NB	2	Intacte	Vivant
39	NOL	Non	100	38	0	NB	2	Intacte	Vivant
39	NOL	Non	81	73	0	NB	4	Intacte	Vivant
39	NOL	Non	81	73	0	C	3	Intacte	Vivant
39	EPB	Non	66	16	0	NB0	5	Intacte	Vivant
39	NOL	Non	15	54	0	NB	2	Intacte	Vivant
39	CHsp	Non	83	30	0	NB	1	Intacte	Vivant
39	NOL	Non	85	98	0	NB	2	Intacte	Vivant
39	NOL	Non	85	98	0	C	1	Intacte	Vivant
39	NOL	Non	33	58	0	NB	1	Intacte	Vivant
39	CHsp	Non	84	28	0	NB0	3	Intacte	Vivant
39	NOL	Non	36	78	0	NB	2	Broutee	Mutile
39	NOL	Non	36	78	0	C	2	Broutee	Mutile
39	NOL	Non	110	54	0	NB	1	Intacte	Vivant
39	PIB	Non	77	26	0	NB	1	Intacte	Vivant
39	PIB	Non	77	26	0	NB0	2	Intacte	Vivant
39	NOL	Non	27	36	0	NB	2	Intacte	Vivant
39	NOL	Non	87	29	0	NB	1	Intacte	Vivant
39	ERR	Non	60	16	0	NB0	1	Intacte	Vivant
39	ERR	Non	58	8	0	NB0	1	Intacte	Vivant
39	CHR	Non	26	55	0	NB	5	Intacte	Vivant
39	NOL	Non	76	120	0	NB	9	Broutee	Mutile
39	NOL	Non	76	120	0	C	4	Broutee	Mutile
39	NOL	Non	102	148	1	NB	5	Intacte	Vivant
39	CHR	Non	30	58	0	NB	2	Intacte	Vivant
39	NOL	Non	93	18	0	NB0	2	Intacte	Vivant
39	PIB	Non	80	25	0	NB0	3	Intacte	Vivant
39	NOL	Non	79	119	0	C	4	Broutee	Vivant
39	NOL	Non	79	119	0	NB	3	Broutee	Vivant
39	CHsp	Non	100	35	0	NB	1	Intacte	Mutile
39	CHsp	Non	100	59	0	NB	1	Intacte	Vivant
39	CHsp	Non	97	73	0	NB	3	Intacte	Mutile
39	ERR	Non	97	119	0	C	5	Broutee	Mutile
39	ERR	Non	97	119	0	NB	1	Broutee	Mutile
39	NOL	Non	93	115	0	C	4	Broutee	Mutile
39	NOL	Non	107	138	1	NB	11	Intacte	Vivant
39	COV	Non	90	26	0	NB0	2	Intacte	Vivant
39	NOL	Non	87	163	1	NB	11	Intacte	Mutile
39	NOL	Non	87	163	1	C	5	Intacte	Mutile
39	PEF	Non	82	273	2	NB	28	Intacte	Vivant
39	CHsp	Non	80	39	0	NB	4	Intacte	Vivant
39	NOL	Non	68	103	0	NB	4	Broutee	Mutile
39	NOL	Non	68	103	0	C	8	Broutee	Mutile
39	NOL	Non	98	125	0	NB	4	Broutee	Mutile
39	NOL	Non	98	125	0	C	6	Broutee	Mutile
39	NOL	Non	71	53	0	NB	1	Broutee	Vivant
39	NOL	Non	71	53	0	C	1	Broutee	Vivant
39	PEF	Non	74	99	0	NB	1	Broutee	Vivant
39	PEF	Non	74	99	0	C	1	Broutee	Vivant
39	NOL	Non	106	105	0	NB	7	Intacte	Vivant
39	VAC	Non	103	18	0	NB0	2	Intacte	Vivant
39	NOL	Non	80	49	0	NB0	2	Intacte	Vivant
39	NOL	Non	67	23	0	NB0	1	Intacte	Vivant
39	NOL	Non	72	66	0	NB	6	Intacte	Vivant
39	NOL	Non	90	58	0	NB0	1	Intacte	Vivant
39	NOL	Non	90	58	0	NB	3	Intacte	Vivant
39	NOL	Non	113	68	0	NB	3	Intacte	Vivant
39	NOL	Non	63	27	0	NB	1	Intacte	Vivant
39	NOL	Non	103	132	1	NB	5	Intacte	Mutile
39	NOL	Non	103	132	1	C	3	Intacte	Mutile
39	NOL	Non	91	103	0	NB	7	Intacte	Vivant
39	CHR	Non	31	148	1	NB	1	Broutee	Mutile
39	CHR	Non	31	148	1	C	10	Broutee	Mutile
39	NOL	Non	112	119	0	NB	5	Intacte	Vivant
39	NOL	Non	112	119	0	C	1	Intacte	Vivant
39	NOL	Non	100	105	0	NB	7	Intacte	Mutile
39	NOL	Non	100	105	0	C	2	Intacte	Mutile
39	NOL	Non	113	79	0	NB	2	Intacte	Vivant
39	NOL	Non	112	67	0	NB	2	Intacte	Vivant
39	NOL	Non	112	67	0	C	2	Intacte	Vivant
39	NOL	Non	106	82	0	NB	2	Broutee	Mutile
39	NOL	Non	106	82	0	C	2	Broutee	Mutile
39	NOL	Non	102	106	0	NB	6	Broutee	Mutile
39	NOL	Non	102	106	0	C	4	Broutee	Mutile
39	NOL	Non	80	95	0	NB	2	Broutee	Mutile
39	NOL	Non	80	95	0	C	3	Broutee	Mutile
39	NOL	Non	67	80	0	NB	2	Broutee	Mutile
39	NOL	Non	67	80	0	C	3	Broutee	Mutile
39	NOL	Non	33	40	0	NB0	1	Intacte	Vivant
39	NOL	Non	33	40	0	NB	1	Intacte	Vivant
39	NOL	Non	36	81	0	NB	7	Broutee	Mutile
39	NOL	Non	36	81	0	C	4	Broutee	Mutile
39	NOL	Non	40	53	0	NB	2	Intacte	Vivant
39	NOL	Non	19	24	0	NB0	1	Intacte	Vivant
39	NOL	Non	63	58	0	NB	2	Intacte	Vivant
39	NOL	Non	74	55	0	NB	2	Intacte	Vivant
39	NOL	Non	104	76	0	NB	1	Broutee	Mutile
39	NOL	Non	104	76	0	C	1	Broutee	Mutile
39	NOL	Non	88	9	0	NB0	1	Intacte	Vivant
39	NOL	Non	88	10	0	NB0	1	Intacte	Vivant
39	NOL	Non	88	11	0	NB0	1	Intacte	Vivant
39	NOL	Non	47	66	0	NB	3	Intacte	Vivant
39	NOL	Non	91	116	0	NB	4	Intacte	Vivant
39	NOL	Non	91	116	0	C	3	Intacte	Vivant
39	ERR	Non	88	8	0	NB0	1	Intacte	Vivant
39	NOL	Non	82	113	0	NB	2	Broutee	Mutile
39	NOL	Non	82	113	0	C	3	Broutee	Mutile
39	NOL	Non	88	144	1	NB	11	Intacte	Vivant
39	NOL	Non	88	144	1	C	3	Intacte	Vivant
39	NOL	Non	93	77	0	NB	1	Intacte	Vivant
39	NOL	Non	93	77	0	C	1	Intacte	Vivant
39	NOL	Non	99	129	0	NB	3	Intacte	Vivant
39	NOL	Non	99	129	0	C	3	Broutee	Vivant
39	NOL	Non	99	70	0	NB	4	Intacte	Vivant
39	NOL	Non	110	144	1	NB	10	Intacte	Vivant
39	NOL	Non	54	21	0	NB0	1	Intacte	Vivant
40	PIB	Non	0	50	0	NB0	1	Intacte	Vivant
40	PIB	Non	0	50	0	NB	10	Intacte	Vivant
40	ERE	Non	35	50	0	NB	2	Intacte	Vivant
40	ERR	Non	36	17	0	NB0	1	Intacte	Vivant
40	ERE	Non	54	70	0	NB	2	Intacte	Vivant
40	PIB	Non	12	33	0	NB0	1	Intacte	Vivant
40	PIB	Non	12	33	0	NB	6	Intacte	Vivant
40	PIB	Non	39	33	0	NB0	1	Intacte	Vivant
40	PIB	Non	39	33	0	NB	5	Intacte	Vivant
40	ERR	Non	46	26	0	NB	1	Intacte	Vivant
40	ERE	Non	43	119	0	NB	3	Intacte	Vivant
40	ERE	Non	43	119	0	C	1	Intacte	Vivant
40	ERE	Non	54	13	0	NB0	1	Intacte	Vivant
40	ERE	Non	62	25	0	NB0	1	Intacte	Vivant
40	PIB	Non	85	20	0	NB0	5	Intacte	Vivant
40	ERE	Non	23	9	0	NB0	1	Intacte	Vivant
40	ERE	Non	64	28	0	NB0	1	Intacte	Vivant
40	ERR	Non	65	24	0	NB0	1	Intacte	Vivant
40	ERR	Non	59	43	0	NB	5	Intacte	Vivant
40	ERR	Non	64	12	0	NB0	1	Intacte	Vivant
40	NOL	Non	96	168	1	NB	14	Intacte	Vivant
40	PIB	Non	70	29	0	NB0	2	Intacte	Vivant
40	PIB	Non	70	29	0	NB	1	Intacte	Vivant
40	NOL	Non	82	122	0	NB	3	Intacte	Mutile
40	NOL	Non	82	122	0	C	2	Intacte	Mutile
40	PIB	Non	80	32	0	NB	4	Intacte	Vivant
40	ERE	Non	110	36	0	NB	2	Intacte	Vivant
40	PIB	Non	106	12	0	NB0	1	Intacte	Vivant
40	ERR	Non	84	37	0	NB	1	Intacte	Vivant
40	NOL	Non	73	131	1	NB	20	Intacte	Vivant
40	NOL	Non	85	186	1	NB	12	Intacte	Vivant
40	NOL	Non	85	186	1	C	3	Intacte	Vivant
40	NOL	Non	90	87	0	NB	2	Intacte	Mutile
40	NOL	Non	90	87	0	C	1	Intacte	Mutile
40	NOL	Non	75	59	0	NB	2	Intacte	Vivant
40	COV	Non	94	23	0	NB0	1	Intacte	Vivant
40	ERE	Non	102	28	0	NB	1	Intacte	Vivant
40	NOL	Non	59	65	0	NB	5	Intacte	Vivant
40	NOL	Non	52	31	0	NB	1	Intacte	Vivant
40	VAC	Non	62	15	0	NB0	2	Intacte	Vivant
40	NOL	Non	78	154	1	NB	13	Intacte	Vivant
40	NOL	Non	78	154	1	C	2	Intacte	Vivant
40	NOL	Non	100	180	1	NB	15	Intacte	Vivant
40	NOL	Non	97	101	0	NB	7	Intacte	Vivant
40	NOL	Non	109	128	0	NB	18	Intacte	Vivant
40	NOL	Non	85	132	1	NB	19	Intacte	Vivant
40	PIB	Non	99	30	0	NB0	2	Intacte	Vivant
40	PIB	Non	99	30	0	NB	1	Intacte	Vivant
40	NOL	Non	98	129	0	NB	4	Intacte	Vivant
40	NOL	Non	112	207	1	NB	19	Intacte	Vivant
40	NOL	Non	113	182	1	NB	12	Intacte	Vivant
40	ERE	Non	50	8	0	NB0	1	Intacte	Vivant
40	ERR	Non	57	7	0	NB0	1	Intacte	Vivant
40	ERR	Non	69	9	0	NB0	1	Intacte	Vivant
40	ERR	Non	73	9	0	NB0	1	Intacte	Vivant
40	ERR	Non	90	9	0	NB0	1	Intacte	Vivant
40	PIB	Non	106	15	0	NB0	1	Intacte	Vivant
40	PIB	Non	39	28	0	NB0	3	Intacte	Vivant
40	PIB	Non	39	28	0	NB	3	Intacte	Vivant
40	ERE	Non	31	20	0	NB0	1	Intacte	Vivant
35	PIB	Non	0	50	0	NB0	5	Intacte	Vivant
35	PIB	Non	0	50	0	NB	12	Intacte	Vivant
35	ERR	Non	62	40	0	C	2	Broutee	Mutile
35	HEG	Non	65	43	0	NB	3	Broutee	Vivant
35	HEG	Non	65	43	0	C	1	Broutee	Vivant
35	ERS	Non	64	60	0	NB	3	Intacte	Vivant
35	ERR	Non	87	66	0	C	4	Broutee	Mutile
35	ERS	Non	91	140	1	NB	6	Intacte	Vivant
35	ERS	Non	91	140	1	C	5	Intacte	Vivant
35	ERS	Non	80	34	0	C	2	Broutee	Bmort
35	ERR	Non	96	17	0	NB0	1	Intacte	Vivant
35	NOL	Non	105	119	0	NB	23	Intacte	Vivant
35	NOL	Non	101	32	0	NB	1	Intacte	Vivant
35	ERR	Non	39	39	0	NB	1	Intacte	Vivant
35	ERR	Non	24	19	0	NB0	1	Intacte	Vivant
35	ERS	Non	45	21	0	NB0	3	Intacte	Vivant
35	ERS	Non	29	25	0	NB0	2	Intacte	Vivant
35	ERR	Non	29	18	0	NB0	1	Intacte	Vivant
35	ERS	Non	77	41	0	NB	1	Intacte	Vivant
35	ERS	Non	22	25	0	NB0	2	Intacte	Vivant
35	HEG	Non	74	189	0	NB	28	Intacte	Vivant
35	ERS	Non	101	37	0	NB	3	Intacte	Vivant
35	CHR	Non	62	25	0	NB0	1	Intacte	Vivant
35	ERS	Non	70	26	0	NB0	2	Intacte	Vivant
35	ERS	Non	70	26	0	NB	1	Intacte	Vivant
35	ERS	Non	73	35	0	NB	2	Intacte	Vivant
35	ERS	Non	103	27	0	NB	1	Intacte	Vivant
35	ERR	Non	65	58	0	NB	4	Intacte	Vivant
35	HEG	Non	113	93	0	NB	26	Intacte	Vivant
35	ERS	Non	87	47	0	NB	2	Intacte	Mutile
35	ERS	Non	87	47	0	C	1	Intacte	Mutile
35	ERS	Non	113	21	0	C0	2	Broutee	Mutile
35	HEG	Non	83	80	0	NB	11	Intacte	Vivant
36	PIB	Non	0	42	0	NB	9	Intacte	Mutile
36	PIB	Non	52	36	0	NB	4	Intacte	Mutile
36	ERS	Non	65	68	0	NB	4	Intacte	Vivant
36	ERS	Non	65	68	0	C	1	Intacte	Vivant
36	CHsp	Non	79	23	0	NB0	2	Intacte	Vivant
36	HEG	Non	82	129	0	NB	22	Broutee	Vivant
36	HEG	Non	82	129	0	C	9	Broutee	Vivant
36	ERS	Non	66	26	0	NB	1	Intacte	Vivant
36	ERS	Non	85	25	0	NB0	2	Intacte	Vivant
36	HEG	Non	80	132	1	NB	16	Intacte	Vivant
36	HEG	Non	80	132	1	C	12	Intacte	Vivant
36	ERS	Non	94	43	0	NB	3	Intacte	Vivant
36	HEG	Non	83	16	0	NB0	1	Intacte	Vivant
36	ERS	Non	75	40	0	NB	1	Intacte	Vivant
36	ERR	Non	112	45	0	NB0	2	Intacte	Vivant
36	ERR	Non	112	45	0	NB	4	Intacte	Vivant
36	HEG	Non	100	110	0	NB	7	Broutee	Vivant
36	HEG	Non	100	110	0	C	4	Broutee	Vivant
36	HEG	Non	107	197	1	NB	38	Intacte	Vivant
36	HEG	Non	107	197	1	C	0	Intacte	Vivant
36	ERR	Non	88	24	0	NB0	4	Intacte	Vivant
36	ERR	Non	61	37	0	NB	2	Intacte	Vivant
36	CHR	Non	113	502	28	NB	0	Intacte	Vivant
36	ERR	Non	70	24	0	NB0	1	Intacte	Vivant
36	ERS	Non	85	37	0	NB	7	Intacte	Vivant
36	ERS	Non	85	37	0	C	1	Intacte	Vivant
36	ERS	Non	92	103	0	NB	4	Intacte	Vivant
36	ERS	Non	73	26	0	C0	2	Broutee	Bmort
36	ERS	Non	86	79	0	NB	2	Intacte	Vivant
36	HEG	Non	100	160	1	NB	27	Intacte	Vivant
36	ERS	Non	85	65	0	NB	5	Intacte	Vivant
36	ERR	Non	90	77	0	C0	2	Cassee	Mutile
36	ERR	Non	76	41	0	NB	1	Intacte	Vivant
36	ERR	Non	83	33	0	NB	1	Intacte	Vivant
36	COV	Non	99	29	0	NB0	1	Intacte	Vivant
36	COV	Non	99	29	0	NB	1	Intacte	Vivant
70	PIB	Non	0	83	0	NB0	1	Intacte	Vivant
